ID,TARGET
1293,0.06992857142857142
1294,0.07
1296,0.15
1298,0.09
1299,0.2947222222222222
1301,0.02
1304,0.08
1306,0.02
1308,0.04
1310,0.0
1311,0.02
1312,0.07
1315,0.04333333333333333
1318,0.11
1319,0.06
1320,0.03
1323,0.0
1324,0.01
1325,0.1
1326,0.0
1329,0.36
1331,0.01
1332,0.01
1335,0.0680952380952381
1336,0.35
1338,0.01
1340,0.07
1342,0.05
1345,0.07
1347,0.03
1349,0.41165402033297005
1350,0.184
1351,0.0
1354,0.0
1355,0.02
1356,0.21226201829211624
1359,0.07
1361,0.38
1362,0.39
1363,0.27037848776794826
1365,0.0
1366,0.04
1367,0.3816540203329701
1368,0.064
1369,0.0
1370,0.01
1371,0.0831111111111111
1372,0.08
1374,0.05
1375,0.061857142857142854
1376,0.07
1379,0.05
1380,0.15
1383,0.2922092908141195
1387,0.1
1388,0.26
1389,0.01
1390,0.06
1394,0.114
1396,0.24365079365079365
1397,0.08
1399,0.01
1400,0.31071942446043166
1402,0.075
1403,0.03
1404,0.01
1405,0.14
1407,0.13
1409,0.1
1413,0.0
1415,0.07
1416,0.03
1418,0.01
1422,0.03542857142857143
1423,0.01
1425,0.0
1428,0.33121181785342385
1429,0.02
1430,0.2922092908141195
1431,0.03
1432,0.02
1434,0.01
1435,0.03
1436,0.32
1438,0.0
1443,0.06
1445,0.08
1446,0.08
1453,0.01
1456,0.06
1458,0.14
1459,0.0
1460,0.03
1461,0.38
1462,0.4915
1463,0.35121181785342387
1466,0.4694438279112192
1467,0.04343971631205673
1469,0.27
1470,0.0
1471,0.23391189585268532
1473,0.02
1476,0.01
1477,0.05
1481,0.2922092908141195
1482,0.36
1485,0.2773188405797101
1486,0.17
1490,0.02
1491,0.17933878621378618
1493,0.0
1494,0.04
1500,0.0
1504,0.03
1506,0.1351904761904762
1509,0.01
1512,0.11
1514,0.09
1518,0.1819890526193394
1520,0.06125
1522,0.10666666666666667
1525,0.31705570818070816
1526,0.06
1529,0.46
1530,0.04
1532,0.05
1533,0.17
1537,0.01
1542,0.08
1544,0.23
1545,0.0775
1546,0.27037848776794826
1549,0.13
1551,0.04
1552,0.03
1555,0.13217623800466258
1556,0.03333333333333333
1558,0.34565580618212194
1560,0.09733333333333334
1561,0.03
1562,0.08199999999999999
1563,0.0
1566,0.0
1568,0.09
1570,0.0
1575,0.2624264705882353
1577,0.15
1579,0.065
1581,0.0
1582,0.08
1585,0.42
1586,0.0
1587,0.08
1593,0.33
1597,0.12
1599,0.04
1608,0.04
1609,0.2922092908141195
1612,0.21983782361004617
1615,0.03
1616,0.03
1618,0.05
1619,0.08458333333333332
1624,0.08
1625,0.01
1627,0.212
1628,0.22630769230769232
1635,0.03333333333333333
1636,0.09333333333333334
1637,0.3017546341920179
1640,0.12
1642,0.04
1645,0.3816540203329701
1647,0.02
1648,0.3211764705882353
1650,0.04
1651,0.04
1653,0.05
1654,0.01
1655,0.08
1656,0.05
1657,0.23731884057971012
1659,0.22
1661,0.07
1662,0.11
1663,0.26
1664,0.0
1671,0.33121181785342385
1673,0.2922092908141195
1674,0.06
1678,0.04
1680,0.175
1682,0.01
1687,0.01
1689,0.0
1690,0.0
1691,0.0
1692,0.05
1696,0.06
1701,0.01
1702,0.03
1705,0.16016783216783217
1707,0.3
1711,0.06217623800466259
1714,0.0
1715,0.22
1716,0.04
1717,0.0
1719,0.04
1723,0.03333333333333333
1725,0.01
1726,0.34
1728,0.02
1730,0.01
1731,0.02
1736,0.02
1742,0.43
1745,0.05
1747,0.40657692307692306
1749,0.14
1750,0.01
1751,0.0
1752,0.08
1753,0.07
1754,0.192
1758,0.09
1759,0.09
1760,0.02
1761,0.24226201829211624
1763,0.36
1765,0.03
1767,0.15
1768,0.01
1769,0.0
1774,0.09
1775,0.14
1776,0.03
1777,0.21
1779,0.02
1780,0.02
1783,0.03
1784,0.01
1785,0.0
1789,0.3712118178534239
1790,0.04
1792,0.02
1793,0.17689464053458617
1795,0.06
1796,0.04
1798,0.01
1802,0.0
1803,0.07
1805,0.0
1806,0.02
1809,0.01
1810,0.01
1812,0.32
1813,0.03
1814,0.12
1815,0.26
1817,0.0
1818,0.07
1819,0.01
1820,0.05
1821,0.04
1823,0.06
1826,0.01
1827,0.02
1829,0.3625
1831,0.0
1833,0.19
1834,0.01
1837,0.16
1838,0.03
1839,0.0
1840,0.07
1841,0.03
1842,0.01
1844,0.05
1845,0.02
1846,0.0
1847,0.03
1850,0.03
1851,0.04
1852,0.0
1860,0.04
1862,0.03
1864,0.21802609355929284
1865,0.06
1866,0.1391666666666667
1867,0.08
1870,0.17
1871,0.05
1872,0.05
1873,0.025
1874,0.11
1876,0.13
1878,0.21
1879,0.3706366664882533
1884,0.05
1885,0.0
1888,0.11333333333333333
1893,0.02
1897,0.08
1901,0.01
1902,0.08650000000000001
1903,0.06333333333333332
1905,0.02
1907,0.11833333333333335
1908,0.418234126984127
1919,0.2445457799256174
1921,0.09
1926,0.13969047619047617
1928,0.04
1930,0.19437553742752964
1933,0.03
1934,0.07
1935,0.04
1939,0.31
1940,0.34121181785342386
1942,0.08
1943,0.06
1945,0.03
1946,0.08
1948,0.0
1949,0.02
1952,0.02
1953,0.09
1955,0.09
1959,0.03
1963,0.02
1965,0.01
1967,0.24178741408353516
1968,0.05
1969,0.0
1970,0.08
1973,0.1
1977,0.07
1978,0.17
1979,0.02
1988,0.37
1991,0.3
1994,0.03
1996,0.0
1997,0.06
1998,0.0
2000,0.15
2002,0.16
2004,0.21063829787234042
2007,0.04
2008,0.205
2010,0.01
2011,0.12
2012,0.05
2015,0.04
2018,0.0
2019,0.03333333333333333
2023,0.31
2024,0.05
2026,0.08449999999999999
2028,0.0
2029,0.0598968253968254
2031,0.14
2033,0.01
2034,0.25
2037,0.3230882352941177
2038,0.24178741408353516
2039,0.0
2040,0.05
2042,0.06
2045,0.18
2048,0.02
2049,0.11333333333333334
2050,0.05
2057,0.32
2061,0.08
2063,0.06
2067,0.0
2069,0.06
2070,0.35121181785342387
2072,0.402
2073,0.08
2075,0.06
2076,0.24
2081,0.0821762380046626
2082,0.07
2084,0.07
2085,0.28
2086,0.1364570361242417
2088,0.19268535031443249
2092,0.02
2093,0.02
2094,0.03
2096,0.11333333333333333
2102,0.02
2103,0.15901448591827844
2104,0.16
2108,0.13
2109,0.17
2111,0.18
2113,0.06
2116,0.01
2117,0.03
2118,0.02
2119,0.12
2120,0.0725
2121,0.01
2124,0.22
2125,0.04
2126,0.01
2127,0.32
2131,0.03
2133,0.08
2134,0.04
2136,0.02
2137,0.06
2139,0.26182964252085017
2144,0.0
2145,0.1
2146,0.13
2149,0.05
2150,0.0
2151,0.0
2152,0.02
2153,0.04333333333333333
2157,0.18
2158,0.01
2159,0.0
2161,0.0
2163,0.06
2166,0.01
2169,0.01
2171,0.17
2177,0.02
2179,0.09
2182,0.03
2184,0.3244444444444444
2185,0.105
2186,0.0
2187,0.0
2188,0.01
2189,0.07
2190,0.228541889335519
2194,0.04
2195,0.092
2196,0.055
2198,0.04
2199,0.08
2200,0.0
2201,0.01
2203,0.05
2208,0.13
2209,0.01
2210,0.01
2211,0.03
2213,0.0
2214,0.0
2215,0.37
2216,0.04
2218,0.0
2222,0.04333333333333333
2224,0.01
2229,0.01
2230,0.05
2234,0.11
2235,0.12244444444444445
2237,0.2601678321678322
2239,0.01
2241,0.01
2242,0.0
2243,0.0
2244,0.03
2245,0.0
2248,0.02
2251,0.01
2253,0.23576923076923076
2254,0.0
2257,0.026666666666666665
2261,0.0
2262,0.11
2266,0.0
2269,0.0
2275,0.0
2278,0.06
2279,0.0
2283,0.05
2284,0.02
2285,0.03
2286,0.02
2287,0.0
2289,0.1488414553658677
2290,0.16
2291,0.1364570361242417
2293,0.3612118178534239
2300,0.06
2301,0.0
2302,0.23055555555555557
2303,0.08
2304,0.0
2305,0.12
2306,0.01
2307,0.21983782361004617
2308,0.23
2311,0.37
2313,0.16
2315,0.04
2316,0.01
2318,0.39
2322,0.11
2323,0.132
2325,0.03
2327,0.06217623800466259
2328,0.02
2329,0.3
2330,0.03
2332,0.04333333333333333
2333,0.04
2334,0.01
2337,0.0
2338,0.03
2341,0.09
2344,0.22385592273629495
2345,0.03
2347,0.02
2348,0.04
2349,0.03
2350,0.01
2351,0.03
2358,0.03
2359,0.01
2361,0.25
2363,0.09
2364,0.08
2366,0.26
2369,0.05
2370,0.07
2373,0.42
2375,0.05
2377,0.2
2384,0.13904597785995992
2385,0.01
2386,0.0
2387,0.02
2388,0.02
2392,0.2707778063942733
2393,0.39128694580571755
2394,0.2922092908141195
2395,0.10285714285714284
2396,0.22046511627906976
2397,0.06311111111111112
2400,0.2922092908141195
2401,0.03
2403,0.01
2407,0.21
2408,0.15
2410,0.14635714285714282
2414,0.03
2416,0.39
2421,0.01
2422,0.22385592273629495
2423,0.41
2425,0.12333333333333334
2430,0.03
2433,0.01
2434,0.08
2437,0.01
2438,0.09
2439,0.02
2440,0.22
2442,0.07
2444,0.04
2449,0.142
2456,0.13150297197012667
2458,0.04
2462,0.01
2463,0.01
2464,0.05
2465,0.06
2466,0.01
2470,0.13878625284416837
2476,0.15
2478,0.03333333333333333
2482,0.31
2483,0.07
2484,0.11408314132104454
2487,0.0
2488,0.0
2493,0.01
2494,0.0
2495,0.03
2499,0.12708021499703512
2501,0.15
2503,0.05
2504,0.107
2507,0.06
2509,0.1
2511,0.34
2512,0.16
2515,0.01
2516,0.0
2517,0.11
2521,0.14
2525,0.01
2527,0.12
2528,0.0
2529,0.08
2530,0.2940833333333333
2531,0.3
2533,0.01
2537,0.2
2538,0.07
2539,0.03
2541,0.04
2542,0.1488414553658677
2543,0.0
2544,0.01
2545,0.02
2546,0.01
2548,0.14
2549,0.0
2555,0.06333333333333332
2556,0.01
2558,0.06
2561,0.2847222222222222
2563,0.2790924630924631
2566,0.06333333333333332
2567,0.03
2572,0.02
2573,0.01
2574,0.33121181785342385
2578,0.02
2580,0.05
2581,0.0
2582,0.07
2586,0.08
2588,0.0
2589,0.13
2591,0.23016783216783218
2594,0.01
2595,0.0
2596,0.05
2597,0.0
2599,0.17
2600,0.34121181785342386
2601,0.0
2611,0.03
2613,0.14
2614,0.01
2615,0.2406896551724138
2616,0.15
2617,0.17783333333333332
2618,0.01
2619,0.05
2626,0.0
2630,0.46708333333333335
2632,0.0
2636,0.02
2639,0.0
2642,0.0
2644,0.5
2647,0.3712118178534239
2648,0.4384285714285714
2649,0.2
2651,0.02
2652,0.07
2656,0.35
2658,0.04
2664,0.01
2667,0.3
2669,0.09
2670,0.08125
2671,0.28
2672,0.25
2673,0.02
2678,0.0
2679,0.02
2682,0.02
2684,0.01
2685,0.16
2687,0.0
2689,0.02
2700,0.024
2701,0.23188805100160872
2702,0.02
2704,0.06
2707,0.0
2710,0.06
2713,0.1364570361242417
2715,0.09
2716,0.02
2724,0.04
2726,0.08
2727,0.1
2728,0.01
2730,0.03
2731,0.06
2733,0.25
2736,0.13
2737,0.08
2739,0.05
2740,0.12125
2741,0.06
2745,0.11
2747,0.4684285714285714
2749,0.06
2751,0.01
2752,0.04
2759,0.375254792266557
2760,0.03709523809523809
2764,0.04
2766,0.22046511627906976
2769,0.03
2772,0.22
2773,0.06333333333333332
2774,0.12
2776,0.07
2779,0.23046486187080248
2782,0.44070423874371245
2783,0.13469047619047617
2788,0.08458333333333332
2789,0.09
2791,0.102
2793,0.03
2794,0.03333333333333333
2796,0.0
2801,0.01
2803,0.03
2804,0.01
2805,0.3211559180804367
2806,0.4772619047619047
2808,0.03
2809,0.3816540203329701
2812,0.10333333333333332
2814,0.05
2815,0.0
2816,0.02
2817,0.1716666666666667
2819,0.0
2821,0.3173218906697167
2822,0.03
2825,0.02
2827,0.03
2829,0.0
2830,0.06
2831,0.01
2833,0.03
2838,0.030408163265306123
2839,0.01
2843,0.0
2845,0.01
2849,0.03
2850,0.0
2852,0.0
2859,0.08833333333333333
2861,0.0
2862,0.04
2863,0.04
2865,0.06
2866,0.17
2867,0.02
2869,0.07
2871,0.05
2872,0.3117546341920179
2873,0.3608333333333333
2874,0.02
2876,0.01
2877,0.0
2880,0.1111111111111111
2881,0.114
2882,0.01
2885,0.2
2886,0.04
2888,0.0475
2889,0.06
2891,0.01
2892,0.03
2893,0.3632448560211718
2897,0.1
2898,0.08333333333333331
2899,0.08
2901,0.02
2903,0.11333333333333334
2904,0.05
2905,0.06
2906,0.05
2908,0.03
2910,0.2
2913,0.0
2914,0.01
2915,0.03
2917,0.0
2918,0.01
2919,0.38314869951170266
2920,0.17333333333333337
2921,0.01
2922,0.09222222222222222
2925,0.04
2926,0.0
2927,0.23
2928,0.25
2929,0.02
2930,0.0
2936,0.0
2944,0.08458333333333332
2949,0.0
2950,0.0
2951,0.06
2952,0.01
2955,0.19
2957,0.08
2959,0.0
2960,0.3916540203329701
2961,0.04
2963,0.01
2966,0.03
2967,0.22
2968,0.01
2969,0.06
2970,0.12
2972,0.02
2973,0.01
2974,0.02
2975,0.22
2976,0.19
2980,0.03
2983,0.21983782361004617
2984,0.2660013138138138
2986,0.01
2988,0.01
2989,0.02
2990,0.03
2991,0.03
2994,0.15016783216783217
2995,0.11
2997,0.05
3000,0.07
3001,0.01
3002,0.06333333333333332
3003,0.01
3005,0.02
3007,0.01
3008,0.06
3009,0.04361111111111111
3011,0.09
3012,0.17573863636363637
3015,0.32121181785342384
3017,0.0
3019,0.05
3022,0.04
3025,0.0
3027,0.14
3028,0.01
3030,0.12
3031,0.0
3033,0.14
3035,0.1
3036,0.04
3037,0.05
3039,0.02
3041,0.23722222222222222
3046,0.06844444444444445
3047,0.0
3048,0.02
3050,0.13
3051,0.0
3053,0.01
3055,0.06
3056,0.06
3058,0.05
3060,0.25
3062,0.06
3063,0.43
3064,0.34
3065,0.4251692307692308
3067,0.2
3069,0.33
3070,0.05
3072,0.22
3073,0.03
3074,0.08458333333333332
3079,0.02
3080,0.29666666666666663
3083,0.3
3084,0.04
3089,0.23016783216783218
3093,0.02
3094,0.04
3096,0.055
3098,0.0
3100,0.0
3101,0.03
3102,0.05
3104,0.0
3105,0.02
3106,0.2922092908141195
3109,0.01
3110,0.07
3111,0.17
3113,0.19912608225108225
3115,0.09276808091657716
3116,0.2104648618708025
3120,0.01
3122,0.114
3124,0.2922092908141195
3128,0.09733333333333334
3129,0.002857142857142857
3130,0.04
3132,0.04
3133,0.0
3135,0.0
3138,0.01
3139,0.07
3140,0.3837592953674307
3143,0.02
3146,0.46149999999999997
3148,0.435
3149,0.14
3150,0.02
3152,0.16333333333333333
3153,0.11
3154,0.07
3155,0.1819890526193394
3159,0.1
3162,0.05
3163,0.41
3164,0.0
3166,0.05
3167,0.2615
3168,0.04333333333333333
3171,0.13
3172,0.15
3173,0.06504761904761905
3177,0.4444444444444444
3181,0.11217623800466259
3183,0.08
3185,0.22916666666666669
3186,0.11533333333333333
3190,0.04
3192,0.06333333333333332
3193,0.12
3194,0.016666666666666666
3195,0.0
3197,0.1
3200,0.16
3201,0.01
3206,0.06
3207,0.03
3208,0.05
3210,0.3839090909090909
3211,0.05
3214,0.05
3216,0.023333333333333334
3217,0.0
3218,0.24
3219,0.02
3223,0.0598968253968254
3224,0.03
3227,0.19
3229,0.03
3230,0.01
3231,0.03
3232,0.01
3234,0.20916666666666664
3241,0.0
3242,0.02
3244,0.01
3246,0.07
3248,0.02
3249,0.01
3250,0.08458333333333332
3252,0.01
3253,0.075
3254,0.05
3255,0.0
3257,0.04
3260,0.29
3264,0.28
3266,0.09
3267,0.02
3268,0.04
3270,0.01
3271,0.03
3274,0.17
3275,0.02
3276,0.31133333333333335
3278,0.03
3282,0.02
3284,0.2
3287,0.0
3288,0.08
3289,0.02
3291,0.11058823529411764
3292,0.1
3293,0.10400000000000001
3294,0.05
3296,0.03
3298,0.03
3302,0.04
3303,0.04
3304,0.0225
3306,0.24178741408353516
3307,0.3001821666849995
3309,0.2922092908141195
3310,0.43
3311,0.03
3312,0.13
3315,0.01
3316,0.05
3320,0.3743087643350801
3322,0.01
3324,0.0
3325,0.2406896551724138
3326,0.1075
3329,0.07
3331,0.01
3332,0.18
3334,0.03
3336,0.01
3337,0.3916540203329701
3339,0.25157936507936507
3340,0.11
3341,0.03
3345,0.0
3348,0.05
3350,0.29
3352,0.452952380952381
3354,0.37
3355,0.02
3356,0.0
3357,0.028095238095238093
3360,0.01
3361,0.01
3362,0.0
3363,0.01
3364,0.07
3365,0.04
3366,0.01
3367,0.0
3372,0.04
3374,0.01
3375,0.1
3376,0.075
3377,0.085
3378,0.0
3380,0.14
3381,0.27
3382,0.03
3385,0.02
3386,0.01
3389,0.1941196970574991
3390,0.02
3391,0.3403333333333333
3393,0.07
3394,0.23
3401,0.19
3403,0.04333333333333333
3404,0.05
3406,0.04
3407,0.09
3410,0.03
3411,0.07
3414,0.02476190476190476
3416,0.114
3418,0.09666666666666668
3419,0.19
3421,0.43822510822510824
3422,0.05
3423,0.08458333333333332
3424,0.3525
3426,0.1840654761904762
3427,0.075
3429,0.15
3431,0.01
3433,0.06
3435,0.03209523809523809
3436,0.3612118178534239
3437,0.31
3438,0.06
3442,0.41
3444,0.1
3447,0.3
3450,0.21
3451,0.0
3454,0.04
3455,0.08458333333333332
3456,0.026666666666666665
3459,0.05
3460,0.08
3461,0.06
3463,0.01
3465,0.05
3468,0.03
3469,0.02
3470,0.02
3472,0.02
3473,0.11056910569105691
3475,0.05
3476,0.03
3478,0.0
3479,0.02
3481,0.11
3483,0.2
3484,0.03
3485,0.06
3488,0.07
3489,0.09
3490,0.0
3494,0.0
3498,0.06
3501,0.32464052287581696
3503,0.04
3506,0.06733333333333333
3507,0.01
3509,0.26
3510,0.0
3511,0.1
3512,0.07
3514,0.03
3517,0.02
3519,0.01
3521,0.15
3522,0.03
3524,0.29
3526,0.08
3527,0.01
3529,0.02
3534,0.09
3536,0.05
3539,0.04
3540,0.0
3541,0.05
3542,0.03
3543,0.02
3544,0.1
3545,0.16
3547,0.05
3548,0.11
3549,0.41200000000000003
3553,0.04
3555,0.01
3556,0.20333333333333337
3557,0.0
3558,0.02
3564,0.06976190476190477
3565,0.0
3566,0.05
3568,0.2
3569,0.05
3571,0.08
3574,0.08
3576,0.04
3579,0.09
3582,0.24783333333333335
3583,0.3865323953823953
3585,0.32121181785342384
3586,0.05
3588,0.0
3589,0.0
3590,0.09
3591,0.16
3593,0.01
3594,0.24178741408353516
3596,0.07
3597,0.14833333333333334
3598,0.06333333333333332
3600,0.0
3601,0.0
3602,0.30333333333333334
3603,0.03
3606,0.05
3610,0.11
3611,0.05
3612,0.22293963389551624
3614,0.03
