id,Rings
90871,13.0
90872,17.0
90873,10.0
90874,15.0
90875,9.0
90876,11.0
90877,10.0
90878,9.0
90879,9.0
90880,9.0
90881,13.0
90882,13.0
90883,13.0
90884,14.0
90885,10.0
90886,14.0
90887,6.0
90888,10.0
90889,14.0
90890,11.0
90891,12.0
90892,11.0
90893,5.0
90894,12.0
90895,12.0
90896,7.0
90897,6.0
90898,7.0
90899,16.0
90900,12.0
90901,15.0
90902,9.0
90903,7.0
90904,8.0
90905,8.0
90906,8.0
90907,11.0
90908,5.0
90909,15.0
90910,10.0
90911,8.0
90912,20.0
90913,10.0
90914,10.0
90915,7.0
90916,10.0
90917,12.0
90918,8.0
90919,9.0
90920,13.0
90921,7.0
90922,8.0
90923,10.0
90924,11.0
90925,12.0
90926,13.0
90927,10.0
90928,13.0
90929,13.0
90930,11.0
90931,12.0
90932,13.0
90933,11.0
90934,15.0
90935,9.0
90936,11.0
90937,12.0
90938,10.0
90939,10.0
90940,9.0
90941,8.0
90942,6.0
90943,13.0
90944,7.0
90945,10.0
90946,9.0
90947,11.0
90948,12.0
90949,13.0
90950,12.0
90951,10.0
90952,9.0
90953,8.0
90954,13.0
90955,9.0
90956,9.0
90957,11.0
90958,4.0
90959,8.0
90960,12.0
90961,8.0
90962,11.0
90963,6.0
90964,13.0
90965,7.0
90966,10.0
90967,10.0
90968,13.0
90969,11.0
90970,10.0
90971,8.0
90972,10.0
90973,11.0
90974,10.0
90975,12.0
90976,8.0
90977,10.0
90978,7.0
90979,10.0
90980,9.0
90981,13.0
90982,15.0
90983,5.0
90984,10.0
90985,7.0
90986,13.0
90987,9.0
90988,9.0
90989,12.0
90990,10.0
90991,9.0
90992,5.0
90993,10.0
90994,14.0
90995,8.0
90996,14.0
90997,10.0
90998,8.0
90999,7.0
91000,13.0
91001,8.0
91002,8.0
91003,12.0
91004,10.0
91005,8.0
91006,12.0
91007,9.0
91008,8.0
91009,12.0
91010,11.0
91011,11.0
91012,12.0
91013,11.0
91014,10.0
91015,9.0
91016,8.0
91017,13.0
91018,8.0
91019,12.0
91020,8.0
91021,12.0
91022,9.0
91023,6.0
91024,7.0
91025,12.0
91026,10.0
91027,8.0
91028,13.0
91029,13.0
91030,10.0
91031,9.0
91032,8.0
91033,5.0
91034,12.0
91035,10.0
91036,14.0
91037,7.0
91038,15.0
91039,13.0
91040,10.0
91041,8.0
91042,11.0
91043,13.0
91044,8.0
91045,8.0
91046,9.0
91047,8.0
91048,11.0
91049,11.0
91050,10.0
91051,10.0
91052,11.0
91053,11.0
91054,9.0
91055,8.0
91056,13.0
91057,12.0
91058,17.0
91059,13.0
91060,10.0
91061,8.0
91062,14.0
91063,9.0
91064,10.0
91065,10.0
91066,10.0
91067,9.0
91068,11.0
91069,10.0
91070,9.0
91071,8.0
91072,6.0
91073,7.0
91074,16.0
91075,8.0
91076,12.0
91077,8.0
91078,7.0
91079,8.0
91080,9.0
91081,9.0
91082,11.0
91083,12.0
91084,8.0
91085,13.0
91086,12.0
91087,13.0
91088,10.0
91089,10.0
91090,11.0
91091,10.0
91092,11.0
91093,8.0
91094,7.0
91095,11.0
91096,12.0
91097,16.0
91098,7.0
91099,7.0
91100,10.0
91101,13.0
91102,8.0
91103,9.0
91104,10.0
91105,17.0
91106,13.0
91107,7.0
91108,11.0
91109,12.0
91110,14.0
91111,9.0
91112,9.0
91113,10.0
91114,6.0
91115,12.0
91116,7.0
91117,10.0
91118,7.0
91119,9.0
91120,10.0
91121,9.0
91122,7.0
91123,10.0
91124,14.0
91125,9.0
91126,9.0
91127,7.0
91128,8.0
91129,10.0
91130,10.0
91131,9.0
91132,14.0
91133,12.0
91134,10.0
91135,8.0
91136,11.0
91137,12.0
91138,9.0
91139,10.0
91140,9.0
91141,9.0
91142,11.0
91143,8.0
91144,11.0
91145,14.0
91146,6.0
91147,11.0
91148,15.0
91149,8.0
91150,16.0
91151,13.0
91152,9.0
91153,9.0
91154,8.0
91155,11.0
91156,8.0
91157,13.0
91158,10.0
91159,10.0
91160,10.0
91161,11.0
91162,11.0
91163,6.0
91164,9.0
91165,13.0
91166,10.0
91167,9.0
91168,17.0
91169,9.0
91170,7.0
91171,9.0
91172,10.0
91173,15.0
91174,7.0
91175,10.0
91176,13.0
91177,12.0
91178,5.0
91179,14.0
91180,14.0
91181,9.0
91182,11.0
91183,7.0
91184,7.0
91185,15.0
91186,10.0
91187,9.0
91188,10.0
91189,12.0
91190,6.0
91191,9.0
91192,13.0
91193,9.0
91194,8.0
91195,8.0
91196,8.0
91197,9.0
91198,8.0
91199,8.0
91200,10.0
91201,10.0
91202,14.0
91203,8.0
91204,8.0
91205,17.0
91206,13.0
91207,15.0
91208,11.0
91209,11.0
91210,7.0
91211,10.0
91212,10.0
91213,6.0
91214,15.0
91215,9.0
91216,6.0
91217,9.0
91218,10.0
91219,11.0
91220,11.0
91221,7.0
91222,13.0
91223,11.0
91224,10.0
91225,10.0
91226,12.0
91227,7.0
91228,9.0
91229,10.0
91230,11.0
91231,12.0
91232,7.0
91233,16.0
91234,8.0
91235,10.0
91236,10.0
91237,8.0
91238,9.0
91239,9.0
91240,9.0
91241,12.0
91242,10.0
91243,11.0
91244,14.0
91245,12.0
91246,7.0
91247,10.0
91248,11.0
91249,13.0
91250,8.0
91251,13.0
91252,12.0
91253,9.0
91254,8.0
91255,13.0
91256,11.0
91257,8.0
91258,8.0
91259,16.0
91260,10.0
91261,9.0
91262,9.0
91263,7.0
91264,9.0
91265,8.0
91266,11.0
91267,8.0
91268,8.0
91269,13.0
91270,17.0
91271,8.0
91272,9.0
91273,14.0
91274,10.0
91275,9.0
91276,14.0
91277,12.0
91278,12.0
91279,9.0
91280,9.0
91281,8.0
91282,11.0
91283,10.0
91284,9.0
91285,10.0
91286,9.0
91287,10.0
91288,10.0
91289,9.0
91290,8.0
91291,8.0
91292,19.0
91293,10.0
91294,10.0
91295,15.0
91296,10.0
91297,13.0
91298,18.0
91299,8.0
91300,9.0
91301,9.0
91302,10.0
91303,9.0
91304,12.0
91305,10.0
91306,6.0
91307,11.0
91308,12.0
91309,13.0
91310,14.0
91311,9.0
91312,11.0
91313,10.0
91314,7.0
91315,10.0
91316,8.0
91317,12.0
91318,9.0
91319,8.0
91320,9.0
91321,8.0
91322,5.0
91323,9.0
91324,8.0
91325,8.0
91326,11.0
91327,15.0
91328,12.0
91329,11.0
91330,11.0
91331,10.0
91332,14.0
91333,9.0
91334,11.0
91335,5.0
91336,14.0
91337,11.0
91338,10.0
91339,11.0
91340,8.0
91341,6.0
91342,11.0
91343,8.0
91344,7.0
91345,8.0
91346,8.0
91347,13.0
91348,12.0
91349,10.0
91350,4.0
91351,13.0
91352,10.0
91353,11.0
91354,10.0
91355,8.0
91356,13.0
91357,11.0
91358,19.0
91359,13.0
91360,6.0
91361,11.0
91362,8.0
91363,14.0
91364,10.0
91365,8.0
91366,10.0
91367,10.0
91368,8.0
91369,10.0
91370,11.0
91371,9.0
91372,8.0
91373,11.0
91374,7.0
91375,9.0
91376,9.0
91377,11.0
91378,12.0
91379,8.0
91380,11.0
91381,11.0
91382,5.0
91383,8.0
91384,9.0
91385,12.0
91386,10.0
91387,12.0
91388,14.0
91389,7.0
91390,9.0
91391,9.0
91392,12.0
91393,9.0
91394,10.0
91395,11.0
91396,11.0
91397,12.0
91398,12.0
91399,8.0
91400,7.0
91401,9.0
91402,14.0
91403,5.0
91404,10.0
91405,13.0
91406,13.0
91407,7.0
91408,8.0
91409,13.0
91410,10.0
91411,12.0
91412,15.0
91413,9.0
91414,9.0
91415,10.0
91416,10.0
91417,10.0
91418,15.0
91419,12.0
91420,12.0
91421,10.0
91422,9.0
91423,14.0
91424,8.0
91425,10.0
91426,9.0
91427,9.0
91428,11.0
91429,8.0
91430,16.0
91431,8.0
91432,19.0
91433,8.0
91434,12.0
91435,11.0
91436,12.0
91437,11.0
91438,8.0
91439,13.0
91440,14.0
91441,8.0
91442,10.0
91443,16.0
91444,11.0
91445,10.0
91446,7.0
91447,16.0
91448,8.0
91449,11.0
91450,16.0
91451,13.0
91452,11.0
91453,10.0
91454,11.0
91455,17.0
91456,11.0
91457,7.0
91458,10.0
91459,11.0
91460,11.0
91461,11.0
91462,8.0
91463,12.0
91464,9.0
91465,10.0
91466,10.0
91467,20.0
91468,11.0
91469,14.0
91470,7.0
91471,11.0
91472,5.0
91473,10.0
91474,11.0
91475,10.0
91476,16.0
91477,8.0
91478,9.0
91479,4.0
91480,13.0
91481,15.0
91482,10.0
91483,8.0
91484,7.0
91485,11.0
91486,10.0
91487,9.0
91488,13.0
91489,16.0
91490,12.0
91491,8.0
91492,12.0
91493,8.0
91494,12.0
91495,11.0
91496,11.0
91497,8.0
91498,8.0
91499,10.0
91500,9.0
91501,13.0
91502,11.0
91503,9.0
91504,9.0
91505,8.0
91506,12.0
91507,11.0
91508,9.0
91509,11.0
91510,12.0
91511,12.0
91512,10.0
91513,9.0
91514,9.0
91515,9.0
91516,11.0
91517,5.0
91518,14.0
91519,8.0
91520,7.0
91521,12.0
91522,9.0
91523,12.0
91524,8.0
91525,12.0
91526,9.0
91527,9.0
91528,14.0
91529,11.0
91530,8.0
91531,11.0
91532,16.0
91533,15.0
91534,9.0
91535,8.0
91536,10.0
91537,13.0
91538,9.0
91539,10.0
91540,11.0
91541,10.0
91542,10.0
91543,20.0
91544,10.0
91545,8.0
91546,13.0
91547,12.0
91548,11.0
91549,8.0
91550,9.0
91551,9.0
91552,10.0
91553,10.0
91554,7.0
91555,8.0
91556,6.0
91557,13.0
91558,15.0
91559,8.0
91560,10.0
91561,11.0
91562,10.0
91563,8.0
91564,11.0
91565,14.0
91566,6.0
91567,9.0
91568,12.0
91569,4.0
91570,10.0
91571,10.0
91572,10.0
91573,8.0
91574,11.0
91575,11.0
91576,11.0
91577,12.0
91578,10.0
91579,11.0
91580,12.0
91581,12.0
91582,11.0
91583,10.0
91584,10.0
91585,12.0
91586,12.0
91587,7.0
91588,11.0
91589,6.0
91590,12.0
91591,6.0
91592,8.0
91593,6.0
91594,8.0
91595,9.0
91596,8.0
91597,11.0
91598,12.0
91599,12.0
91600,10.0
91601,7.0
91602,12.0
91603,9.0
91604,10.0
91605,9.0
91606,10.0
91607,9.0
91608,7.0
91609,19.0
91610,10.0
91611,11.0
91612,13.0
91613,10.0
91614,13.0
91615,10.0
91616,10.0
91617,8.0
91618,10.0
91619,10.0
91620,6.0
91621,11.0
91622,9.0
91623,19.0
91624,9.0
91625,7.0
91626,10.0
91627,11.0
91628,13.0
91629,11.0
91630,11.0
91631,9.0
91632,11.0
91633,13.0
91634,8.0
91635,11.0
91636,8.0
91637,12.0
91638,11.0
91639,10.0
91640,9.0
91641,6.0
91642,11.0
91643,10.0
91644,11.0
91645,6.0
91646,6.0
91647,13.0
91648,9.0
91649,11.0
91650,9.0
91651,9.0
91652,10.0
91653,8.0
91654,7.0
91655,14.0
91656,6.0
91657,8.0
91658,7.0
91659,10.0
91660,11.0
91661,9.0
91662,8.0
91663,5.0
91664,10.0
91665,9.0
91666,17.0
91667,7.0
91668,18.0
91669,11.0
91670,8.0
91671,8.0
91672,8.0
91673,11.0
91674,12.0
91675,12.0
91676,11.0
91677,15.0
91678,7.0
91679,11.0
91680,13.0
91681,11.0
91682,9.0
91683,5.0
91684,11.0
91685,8.0
91686,9.0
91687,12.0
91688,17.0
91689,10.0
91690,8.0
91691,5.0
91692,12.0
91693,9.0
91694,10.0
91695,8.0
91696,7.0
91697,11.0
91698,4.0
91699,11.0
91700,8.0
91701,13.0
91702,12.0
91703,13.0
91704,8.0
91705,8.0
91706,10.0
91707,10.0
91708,12.0
91709,13.0
91710,11.0
91711,15.0
91712,10.0
91713,17.0
91714,14.0
91715,11.0
91716,14.0
91717,13.0
91718,11.0
91719,15.0
91720,10.0
91721,11.0
91722,9.0
91723,16.0
91724,8.0
91725,13.0
91726,9.0
91727,5.0
91728,9.0
91729,14.0
91730,11.0
91731,16.0
91732,9.0
91733,12.0
91734,12.0
91735,9.0
91736,6.0
91737,9.0
91738,10.0
91739,11.0
91740,14.0
91741,11.0
91742,10.0
91743,8.0
91744,10.0
91745,8.0
91746,13.0
91747,8.0
91748,13.0
91749,16.0
91750,9.0
91751,7.0
91752,7.0
91753,8.0
91754,12.0
91755,10.0
91756,10.0
91757,11.0
91758,10.0
91759,12.0
91760,17.0
91761,9.0
91762,11.0
91763,5.0
91764,12.0
91765,10.0
91766,9.0
91767,9.0
91768,12.0
91769,15.0
91770,7.0
91771,15.0
91772,10.0
91773,10.0
91774,13.0
91775,7.0
91776,12.0
91777,5.0
91778,15.0
91779,10.0
91780,8.0
91781,10.0
91782,15.0
91783,10.0
91784,9.0
91785,12.0
91786,10.0
91787,14.0
91788,13.0
91789,11.0
91790,11.0
91791,8.0
91792,6.0
91793,11.0
91794,10.0
91795,19.0
91796,8.0
91797,14.0
91798,8.0
91799,15.0
91800,11.0
91801,9.0
91802,11.0
91803,7.0
91804,8.0
91805,14.0
91806,8.0
91807,6.0
91808,10.0
91809,11.0
91810,14.0
91811,11.0
91812,7.0
91813,8.0
91814,13.0
91815,10.0
91816,9.0
91817,9.0
91818,8.0
91819,7.0
91820,9.0
91821,6.0
91822,11.0
91823,13.0
91824,8.0
91825,10.0
91826,8.0
91827,11.0
91828,9.0
91829,12.0
91830,7.0
91831,9.0
91832,8.0
91833,10.0
91834,11.0
91835,6.0
91836,8.0
91837,9.0
91838,10.0
91839,12.0
91840,8.0
91841,10.0
91842,7.0
91843,12.0
91844,5.0
91845,13.0
91846,11.0
91847,7.0
91848,10.0
91849,15.0
91850,9.0
91851,11.0
91852,15.0
91853,11.0
91854,8.0
91855,10.0
91856,9.0
91857,9.0
91858,10.0
91859,10.0
91860,9.0
91861,7.0
91862,9.0
91863,8.0
91864,5.0
91865,13.0
91866,8.0
91867,11.0
91868,9.0
91869,10.0
91870,11.0
91871,12.0
91872,6.0
91873,13.0
91874,10.0
91875,7.0
91876,12.0
91877,9.0
91878,11.0
91879,7.0
91880,12.0
91881,10.0
91882,16.0
91883,19.0
91884,10.0
91885,6.0
91886,6.0
91887,8.0
91888,10.0
91889,12.0
91890,12.0
91891,14.0
91892,5.0
91893,9.0
91894,8.0
91895,12.0
91896,10.0
91897,14.0
91898,9.0
91899,15.0
91900,8.0
91901,9.0
91902,8.0
91903,8.0
91904,14.0
91905,14.0
91906,18.0
91907,11.0
91908,11.0
91909,8.0
91910,16.0
91911,13.0
91912,9.0
91913,9.0
91914,9.0
91915,9.0
91916,11.0
91917,13.0
91918,7.0
91919,9.0
91920,8.0
91921,10.0
91922,14.0
91923,6.0
91924,13.0
91925,12.0
91926,13.0
91927,10.0
91928,8.0
91929,10.0
91930,10.0
91931,14.0
91932,11.0
91933,8.0
91934,10.0
91935,9.0
91936,13.0
91937,11.0
91938,10.0
91939,8.0
91940,15.0
91941,12.0
91942,10.0
91943,13.0
91944,8.0
91945,11.0
91946,11.0
91947,10.0
91948,11.0
91949,10.0
91950,11.0
91951,7.0
91952,8.0
91953,12.0
91954,12.0
91955,6.0
91956,9.0
91957,13.0
91958,10.0
91959,7.0
91960,10.0
91961,9.0
91962,9.0
91963,10.0
91964,11.0
91965,14.0
91966,13.0
91967,8.0
91968,16.0
91969,8.0
91970,10.0
91971,13.0
91972,10.0
91973,13.0
91974,9.0
91975,8.0
91976,10.0
91977,12.0
91978,9.0
91979,9.0
91980,8.0
91981,9.0
91982,10.0
91983,8.0
91984,7.0
91985,7.0
91986,11.0
91987,9.0
91988,8.0
91989,9.0
91990,10.0
91991,8.0
91992,12.0
91993,16.0
91994,5.0
91995,10.0
91996,11.0
91997,11.0
91998,11.0
91999,10.0
92000,10.0
92001,13.0
92002,10.0
92003,10.0
92004,10.0
92005,7.0
92006,10.0
92007,12.0
92008,11.0
92009,9.0
92010,8.0
92011,8.0
92012,12.0
92013,8.0
92014,10.0
92015,7.0
92016,12.0
92017,8.0
92018,15.0
92019,11.0
92020,9.0
92021,8.0
92022,10.0
92023,13.0
92024,13.0
92025,14.0
92026,10.0
92027,5.0
92028,7.0
92029,13.0
92030,12.0
92031,9.0
92032,9.0
92033,11.0
92034,8.0
92035,11.0
92036,11.0
92037,7.0
92038,8.0
92039,10.0
92040,9.0
92041,9.0
92042,11.0
92043,14.0
92044,9.0
92045,5.0
92046,18.0
92047,10.0
92048,10.0
92049,9.0
92050,11.0
92051,8.0
92052,12.0
92053,12.0
92054,7.0
92055,11.0
92056,12.0
92057,10.0
92058,16.0
92059,8.0
92060,10.0
92061,9.0
92062,8.0
92063,8.0
92064,15.0
92065,13.0
92066,11.0
92067,6.0
92068,13.0
92069,9.0
92070,12.0
92071,13.0
92072,9.0
92073,7.0
92074,13.0
92075,10.0
92076,11.0
92077,9.0
92078,11.0
92079,9.0
92080,8.0
92081,9.0
92082,11.0
92083,11.0
92084,12.0
92085,9.0
92086,12.0
92087,5.0
92088,10.0
92089,9.0
92090,19.0
92091,7.0
92092,9.0
92093,8.0
92094,8.0
92095,9.0
92096,12.0
92097,12.0
92098,9.0
92099,11.0
92100,12.0
92101,9.0
92102,12.0
92103,6.0
92104,13.0
92105,9.0
92106,13.0
92107,5.0
92108,11.0
92109,15.0
92110,8.0
92111,14.0
92112,7.0
92113,7.0
92114,11.0
92115,10.0
92116,10.0
92117,10.0
92118,15.0
92119,6.0
92120,6.0
92121,9.0
92122,10.0
92123,12.0
92124,12.0
92125,15.0
92126,8.0
92127,8.0
92128,6.0
92129,8.0
92130,8.0
92131,8.0
92132,11.0
92133,8.0
92134,13.0
92135,6.0
92136,9.0
92137,8.0
92138,6.0
92139,13.0
92140,7.0
92141,6.0
92142,11.0
92143,7.0
92144,8.0
92145,11.0
92146,9.0
92147,7.0
92148,10.0
92149,16.0
92150,10.0
92151,9.0
92152,14.0
92153,8.0
92154,13.0
92155,17.0
92156,9.0
92157,8.0
92158,9.0
92159,14.0
92160,8.0
92161,18.0
92162,7.0
92163,13.0
92164,11.0
92165,14.0
92166,12.0
92167,17.0
92168,8.0
92169,12.0
92170,9.0
92171,16.0
92172,9.0
92173,13.0
92174,12.0
92175,8.0
92176,8.0
92177,10.0
92178,14.0
92179,10.0
92180,8.0
92181,11.0
92182,9.0
92183,8.0
92184,12.0
92185,16.0
92186,14.0
92187,12.0
92188,7.0
92189,5.0
92190,9.0
92191,8.0
92192,11.0
92193,7.0
92194,9.0
92195,6.0
92196,10.0
92197,7.0
92198,9.0
92199,10.0
92200,13.0
92201,14.0
92202,8.0
92203,11.0
92204,11.0
92205,9.0
92206,14.0
92207,10.0
92208,6.0
92209,9.0
92210,10.0
92211,9.0
92212,10.0
92213,14.0
92214,10.0
92215,10.0
92216,11.0
92217,7.0
92218,7.0
92219,9.0
92220,10.0
92221,11.0
92222,11.0
92223,8.0
92224,11.0
92225,9.0
92226,12.0
92227,10.0
92228,11.0
92229,7.0
92230,11.0
92231,10.0
92232,17.0
92233,15.0
92234,6.0
92235,13.0
92236,12.0
92237,11.0
92238,9.0
92239,8.0
92240,11.0
92241,9.0
92242,11.0
92243,11.0
92244,11.0
92245,9.0
92246,10.0
92247,14.0
92248,9.0
92249,7.0
92250,10.0
92251,9.0
92252,10.0
92253,7.0
92254,5.0
92255,9.0
92256,9.0
92257,12.0
92258,14.0
92259,11.0
92260,12.0
92261,11.0
92262,10.0
92263,14.0
92264,10.0
92265,9.0
92266,11.0
92267,9.0
92268,13.0
92269,14.0
92270,8.0
92271,8.0
92272,13.0
92273,14.0
92274,14.0
92275,17.0
92276,12.0
92277,9.0
92278,13.0
92279,9.0
92280,5.0
92281,13.0
92282,10.0
92283,9.0
92284,8.0
92285,9.0
92286,12.0
92287,10.0
92288,5.0
92289,9.0
92290,6.0
92291,6.0
92292,9.0
92293,9.0
92294,17.0
92295,11.0
92296,10.0
92297,7.0
92298,12.0
92299,12.0
92300,10.0
92301,9.0
92302,5.0
92303,9.0
92304,12.0
92305,10.0
92306,15.0
92307,9.0
92308,13.0
92309,11.0
92310,11.0
92311,5.0
92312,13.0
92313,9.0
92314,13.0
92315,10.0
92316,7.0
92317,8.0
92318,8.0
92319,4.0
92320,5.0
92321,9.0
92322,9.0
92323,8.0
92324,12.0
92325,10.0
92326,8.0
92327,10.0
92328,8.0
92329,8.0
92330,10.0
92331,10.0
92332,11.0
92333,12.0
92334,12.0
92335,9.0
92336,7.0
92337,5.0
92338,15.0
92339,10.0
92340,8.0
92341,7.0
92342,19.0
92343,7.0
92344,7.0
92345,9.0
92346,9.0
92347,15.0
92348,15.0
92349,9.0
92350,7.0
92351,12.0
92352,11.0
92353,10.0
92354,8.0
92355,14.0
92356,6.0
92357,10.0
92358,11.0
92359,9.0
92360,13.0
92361,12.0
92362,12.0
92363,13.0
92364,8.0
92365,11.0
92366,10.0
92367,10.0
92368,12.0
92369,8.0
92370,12.0
92371,10.0
92372,9.0
92373,11.0
92374,5.0
92375,8.0
92376,11.0
92377,13.0
92378,11.0
92379,13.0
92380,9.0
92381,5.0
92382,10.0
92383,15.0
92384,15.0
92385,8.0
92386,10.0
92387,7.0
92388,6.0
92389,6.0
92390,8.0
92391,9.0
92392,10.0
92393,6.0
92394,6.0
92395,16.0
92396,7.0
92397,16.0
92398,10.0
92399,7.0
92400,15.0
92401,9.0
92402,5.0
92403,9.0
92404,9.0
92405,15.0
92406,12.0
92407,5.0
92408,9.0
92409,11.0
92410,11.0
92411,10.0
92412,13.0
92413,10.0
92414,12.0
92415,8.0
92416,11.0
92417,11.0
92418,12.0
92419,14.0
92420,11.0
92421,10.0
92422,8.0
92423,16.0
92424,10.0
92425,7.0
92426,10.0
92427,10.0
92428,10.0
92429,12.0
92430,10.0
92431,15.0
92432,11.0
92433,10.0
92434,8.0
92435,9.0
92436,10.0
92437,5.0
92438,14.0
92439,8.0
92440,5.0
92441,10.0
92442,9.0
92443,10.0
92444,9.0
92445,9.0
92446,9.0
92447,7.0
92448,9.0
92449,9.0
92450,16.0
92451,12.0
92452,13.0
92453,8.0
92454,11.0
92455,13.0
92456,13.0
92457,10.0
92458,10.0
92459,9.0
92460,12.0
92461,9.0
92462,15.0
92463,12.0
92464,11.0
92465,9.0
92466,12.0
92467,15.0
92468,10.0
92469,9.0
92470,11.0
92471,8.0
92472,12.0
92473,10.0
92474,12.0
92475,9.0
92476,9.0
92477,9.0
92478,15.0
92479,7.0
92480,10.0
92481,9.0
92482,13.0
92483,8.0
92484,10.0
92485,11.0
92486,15.0
92487,10.0
92488,8.0
92489,9.0
92490,12.0
92491,11.0
92492,12.0
92493,7.0
92494,16.0
92495,8.0
92496,5.0
92497,9.0
92498,6.0
92499,7.0
92500,10.0
92501,7.0
92502,11.0
92503,11.0
92504,9.0
92505,10.0
92506,15.0
92507,10.0
92508,11.0
92509,10.0
92510,11.0
92511,18.0
92512,14.0
92513,9.0
92514,10.0
92515,18.0
92516,7.0
92517,8.0
92518,9.0
92519,11.0
92520,9.0
92521,9.0
92522,12.0
92523,7.0
92524,11.0
92525,10.0
92526,10.0
92527,10.0
92528,8.0
92529,12.0
92530,12.0
92531,8.0
92532,10.0
92533,7.0
92534,15.0
92535,12.0
92536,10.0
92537,11.0
92538,7.0
92539,9.0
92540,10.0
92541,10.0
92542,13.0
92543,16.0
92544,11.0
92545,13.0
92546,13.0
92547,9.0
92548,4.0
92549,10.0
92550,12.0
92551,10.0
92552,10.0
92553,9.0
92554,8.0
92555,10.0
92556,10.0
92557,13.0
92558,12.0
92559,12.0
92560,15.0
92561,14.0
92562,10.0
92563,11.0
92564,13.0
92565,8.0
92566,13.0
92567,9.0
92568,11.0
92569,8.0
92570,6.0
92571,16.0
92572,10.0
92573,11.0
92574,10.0
92575,6.0
92576,9.0
92577,11.0
92578,9.0
92579,7.0
92580,8.0
92581,12.0
92582,10.0
92583,9.0
92584,7.0
92585,10.0
92586,7.0
92587,11.0
92588,11.0
92589,14.0
92590,9.0
92591,14.0
92592,11.0
92593,9.0
92594,16.0
92595,10.0
92596,10.0
92597,11.0
92598,9.0
92599,10.0
92600,7.0
92601,11.0
92602,6.0
92603,9.0
92604,9.0
92605,5.0
92606,14.0
92607,7.0
92608,12.0
92609,11.0
92610,14.0
92611,11.0
92612,7.0
