id,Rings
90955,9.0
90956,9.0
90957,11.0
90958,4.0
90959,8.0
90960,8.0
90961,7.0
90962,12.0
90963,6.0
90964,12.0
90965,7.0
90966,12.0
90967,11.0
90968,14.0
90969,11.0
90970,10.0
90971,8.0
90972,11.0
90973,11.0
90974,9.0
90975,11.0
90976,9.0
90977,10.0
90978,7.0
90979,12.0
90980,9.0
90981,11.0
90982,13.0
90983,5.0
90984,11.0
90985,7.0
90986,13.0
90987,9.0
90988,9.0
90989,12.0
90990,10.0
90991,8.0
90992,6.0
90993,9.0
90994,11.0
90995,8.0
90996,14.0
90997,10.0
90998,8.0
90999,7.0
91000,12.0
91001,8.0
91002,9.0
91003,11.0
91004,10.0
91005,9.0
91006,12.0
91007,9.0
91008,9.0
91009,13.0
91010,10.0
91011,11.0
91012,10.0
91013,11.0
91014,10.0
91015,9.0
91016,8.0
91017,12.0
91018,8.0
91019,12.0
91020,8.0
91021,10.0
91022,9.0
91023,7.0
91024,8.0
91025,13.0
91026,9.0
91027,8.0
91028,14.0
91029,11.0
91030,10.0
91031,10.0
91032,7.0
91033,6.0
91034,12.0
91035,8.0
91036,13.0
91037,8.0
91038,13.0
91039,12.0
91040,10.0
91041,7.0
91042,11.0
91043,12.0
91044,8.0
91045,8.0
91046,8.0
91047,8.0
91048,11.0
91049,11.0
91050,12.0
91051,9.0
91052,11.0
91053,11.0
91054,10.0
91055,8.0
91056,14.0
91057,13.0
91058,17.0
91059,13.0
91060,11.0
91061,9.0
91062,16.0
91063,9.0
91064,12.0
91065,9.0
91066,10.0
91067,9.0
91068,10.0
91069,9.0
91070,9.0
91071,9.0
91072,6.0
91073,7.0
91074,13.0
91075,8.0
91076,16.0
91077,9.0
91078,7.0
91079,8.0
91080,9.0
91081,8.0
91082,11.0
91083,12.0
91084,9.0
91085,11.0
91086,11.0
91087,14.0
91088,10.0
91089,11.0
91090,11.0
91091,10.0
91092,11.0
91093,8.0
91094,7.0
91095,9.0
91096,12.0
91097,16.0
91098,8.0
91099,8.0
91100,10.0
91101,13.0
91102,9.0
91103,9.0
91104,11.0
91105,15.0
91106,12.0
91107,7.0
91108,10.0
91109,13.0
91110,15.0
91111,10.0
91112,8.0
91113,10.0
91114,7.0
91115,12.0
91116,7.0
91117,9.0
91118,7.0
91119,9.0
91120,11.0
91121,10.0
91122,7.0
91123,10.0
91124,13.0
91125,9.0
91126,9.0
91127,7.0
91128,7.0
91129,9.0
91130,11.0
91131,8.0
91132,14.0
91133,11.0
91134,10.0
91135,8.0
91136,11.0
91137,13.0
91138,9.0
91139,9.0
91140,9.0
91141,9.0
91142,11.0
91143,7.0
91144,12.0
91145,12.0
91146,7.0
91147,11.0
91148,14.0
91149,8.0
91150,16.0
91151,11.0
91152,10.0
91153,10.0
91154,9.0
91155,11.0
91156,7.0
91157,12.0
91158,10.0
91159,10.0
91160,10.0
91161,10.0
91162,12.0
91163,7.0
91164,10.0
91165,11.0
91166,11.0
91167,9.0
91168,15.0
91169,10.0
91170,8.0
91171,10.0
91172,10.0
91173,11.0
91174,7.0
91175,11.0
91176,11.0
91177,12.0
91178,6.0
91179,13.0
91180,12.0
91181,10.0
91182,11.0
91183,8.0
91184,7.0
91185,11.0
91186,10.0
91187,9.0
91188,9.0
91189,12.0
91190,7.0
91191,10.0
91192,13.0
91193,9.0
91194,9.0
91195,9.0
91196,9.0
91197,9.0
91198,8.0
91199,8.0
91200,10.0
91201,11.0
91202,11.0
91203,8.0
91204,8.0
91205,17.0
91206,13.0
91207,13.0
91208,11.0
91209,11.0
91210,7.0
91211,11.0
91212,10.0
91213,7.0
91214,14.0
91215,10.0
91216,6.0
91217,9.0
91218,11.0
91219,11.0
91220,12.0
91221,8.0
91222,12.0
91223,13.0
91224,10.0
91225,13.0
91226,12.0
91227,8.0
91228,10.0
91229,10.0
91230,12.0
91231,12.0
91232,8.0
91233,14.0
91234,8.0
91235,11.0
91236,10.0
91237,8.0
91238,9.0
91239,9.0
91240,9.0
91241,13.0
91242,11.0
91243,13.0
91244,14.0
91245,12.0
91246,8.0
91247,10.0
91248,12.0
91249,11.0
91250,8.0
91251,13.0
91252,12.0
91253,8.0
91254,8.0
91255,12.0
91256,11.0
91257,8.0
91258,9.0
91259,14.0
91260,10.0
91261,10.0
91262,10.0
91263,7.0
91264,9.0
91265,8.0
91266,12.0
91267,9.0
91268,8.0
91269,10.0
91270,17.0
91271,7.0
91272,10.0
91273,14.0
91274,11.0
91275,10.0
91276,13.0
91277,12.0
91278,12.0
91279,9.0
91280,9.0
91281,8.0
91282,12.0
91283,10.0
91284,10.0
91285,11.0
91286,9.0
91287,10.0
91288,10.0
91289,10.0
91290,8.0
91291,8.0
91292,21.0
91293,13.0
91294,10.0
91295,12.0
91296,8.0
91297,13.0
91298,13.0
91299,8.0
91300,8.0
91301,9.0
91302,10.0
91303,10.0
91304,11.0
91305,11.0
91306,7.0
91307,10.0
91308,12.0
91309,13.0
91310,11.0
91311,9.0
91312,11.0
91313,10.0
91314,7.0
91315,9.0
91316,8.0
91317,10.0
91318,8.0
91319,8.0
91320,9.0
91321,8.0
91322,5.0
91323,9.0
91324,8.0
91325,8.0
91326,11.0
91327,14.0
91328,11.0
91329,10.0
91330,10.0
91331,9.0
91332,15.0
91333,9.0
91334,11.0
91335,5.0
91336,13.0
91337,11.0
91338,10.0
91339,11.0
91340,8.0
91341,7.0
91342,11.0
91343,8.0
91344,8.0
91345,8.0
91346,8.0
91347,12.0
91348,10.0
91349,11.0
91350,5.0
91351,12.0
91352,10.0
91353,11.0
91354,8.0
91355,7.0
91356,12.0
91357,12.0
91358,17.0
91359,11.0
91360,7.0
91361,11.0
91362,9.0
91363,11.0
91364,8.0
91365,8.0
91366,11.0
91367,11.0
91368,8.0
91369,10.0
91370,11.0
91371,9.0
91372,8.0
91373,11.0
91374,7.0
91375,9.0
91376,9.0
91377,11.0
91378,12.0
91379,8.0
91380,10.0
91381,12.0
91382,5.0
91383,6.0
91384,10.0
91385,11.0
91386,10.0
91387,12.0
91388,14.0
91389,6.0
91390,9.0
91391,9.0
91392,12.0
91393,9.0
91394,11.0
91395,10.0
91396,11.0
91397,12.0
91398,13.0
91399,9.0
91400,7.0
91401,11.0
91402,14.0
91403,6.0
91404,11.0
91405,13.0
91406,13.0
91407,7.0
91408,9.0
91409,13.0
91410,10.0
91411,11.0
91412,12.0
91413,10.0
91414,9.0
91415,10.0
91416,10.0
91417,10.0
91418,13.0
91419,11.0
91420,13.0
91421,10.0
91422,10.0
91423,15.0
91424,8.0
91425,10.0
91426,9.0
91427,9.0
91428,11.0
91429,8.0
91430,12.0
91431,7.0
91432,16.0
91433,7.0
91434,11.0
91435,12.0
91436,12.0
91437,11.0
91438,9.0
91439,11.0
91440,13.0
91441,8.0
91442,10.0
91443,15.0
91444,11.0
91445,11.0
91446,7.0
91447,16.0
91448,7.0
91449,11.0
91450,14.0
91451,13.0
91452,9.0
91453,10.0
91454,10.0
91455,19.0
91456,10.0
91457,7.0
91458,12.0
91459,11.0
91460,11.0
91461,10.0
91462,8.0
91463,13.0
91464,9.0
91465,9.0
91466,11.0
91467,18.0
91468,11.0
91469,13.0
91470,7.0
91471,10.0
91472,5.0
91473,10.0
91474,10.0
91475,11.0
91476,15.0
91477,8.0
91478,9.0
91479,5.0
91480,14.0
91481,13.0
91482,10.0
91483,8.0
91484,7.0
91485,10.0
91486,10.0
91487,10.0
91488,14.0
91489,18.0
91490,11.0
91491,8.0
91492,11.0
91493,8.0
91494,11.0
91495,11.0
91496,11.0
91497,9.0
91498,8.0
91499,11.0
91500,10.0
91501,11.0
91502,11.0
91503,9.0
91504,8.0
91505,9.0
91506,13.0
91507,10.0
91508,9.0
91509,11.0
91510,12.0
91511,12.0
91512,11.0
91513,9.0
91514,9.0
91515,9.0
91516,10.0
91517,6.0
91518,13.0
91519,8.0
91520,7.0
91521,12.0
91522,8.0
91523,11.0
91524,8.0
91525,12.0
91526,9.0
91527,9.0
91528,13.0
91529,8.0
91530,7.0
91531,11.0
91532,17.0
91533,12.0
91534,10.0
91535,9.0
91536,12.0
91537,13.0
91538,9.0
91539,10.0
91540,12.0
91541,10.0
91542,11.0
91543,17.0
91544,9.0
91545,7.0
91546,12.0
91547,9.0
91548,11.0
91549,8.0
91550,10.0
91551,8.0
91552,10.0
91553,12.0
91554,8.0
91555,8.0
91556,7.0
91557,10.0
91558,15.0
91559,8.0
91560,10.0
91561,10.0
91562,11.0
91563,9.0
91564,10.0
91565,13.0
91566,6.0
91567,11.0
91568,12.0
91569,5.0
91570,10.0
91571,10.0
91572,13.0
91573,9.0
91574,10.0
91575,11.0
91576,10.0
91577,11.0
91578,10.0
91579,11.0
91580,11.0
91581,11.0
91582,11.0
91583,9.0
91584,10.0
91585,13.0
91586,13.0
91587,7.0
91588,12.0
91589,6.0
91590,11.0
91591,6.0
91592,8.0
91593,7.0
91594,8.0
91595,9.0
91596,8.0
91597,10.0
91598,11.0
91599,12.0
91600,10.0
91601,7.0
91602,11.0
91603,9.0
91604,10.0
91605,9.0
91606,11.0
91607,10.0
91608,8.0
91609,15.0
91610,12.0
91611,9.0
91612,12.0
91613,10.0
91614,12.0
91615,10.0
91616,9.0
91617,7.0
91618,9.0
91619,10.0
91620,7.0
91621,11.0
91622,9.0
91623,16.0
91624,9.0
91625,7.0
91626,10.0
91627,11.0
91628,11.0
91629,11.0
91630,11.0
91631,10.0
91632,10.0
91633,11.0
91634,9.0
91635,11.0
91636,8.0
91637,12.0
91638,10.0
91639,10.0
91640,9.0
91641,7.0
91642,12.0
91643,10.0
91644,10.0
91645,6.0
91646,7.0
91647,12.0
91648,9.0
91649,11.0
91650,9.0
91651,9.0
91652,11.0
91653,7.0
91654,7.0
91655,14.0
91656,6.0
91657,8.0
91658,7.0
91659,11.0
91660,11.0
91661,9.0
91662,8.0
91663,5.0
91664,10.0
91665,10.0
91666,16.0
91667,7.0
91668,18.0
91669,11.0
91670,8.0
91671,8.0
91672,8.0
91673,11.0
91674,11.0
91675,10.0
91676,11.0
91677,15.0
91678,7.0
91679,11.0
91680,13.0
91681,11.0
91682,10.0
91683,5.0
91684,11.0
91685,7.0
91686,9.0
91687,11.0
91688,17.0
91689,11.0
91690,9.0
91691,6.0
91692,12.0
91693,10.0
91694,10.0
91695,8.0
91696,8.0
91697,10.0
91698,5.0
91699,10.0
91700,9.0
91701,14.0
91702,11.0
91703,12.0
91704,7.0
91705,9.0
91706,10.0
91707,11.0
91708,11.0
91709,12.0
91710,11.0
91711,16.0
91712,12.0
91713,12.0
91714,14.0
91715,11.0
91716,14.0
91717,14.0
91718,10.0
91719,12.0
91720,10.0
91721,11.0
91722,10.0
91723,14.0
91724,8.0
91725,12.0
91726,10.0
91727,5.0
91728,9.0
91729,13.0
91730,9.0
91731,16.0
91732,8.0
91733,13.0
91734,12.0
91735,8.0
91736,6.0
91737,9.0
91738,10.0
91739,10.0
91740,13.0
91741,11.0
91742,10.0
91743,8.0
91744,10.0
91745,8.0
91746,12.0
91747,8.0
91748,11.0
91749,15.0
91750,9.0
91751,7.0
91752,7.0
91753,8.0
91754,13.0
91755,9.0
91756,10.0
91757,12.0
91758,11.0
91759,11.0
91760,15.0
91761,9.0
91762,10.0
91763,6.0
91764,11.0
91765,10.0
91766,9.0
91767,9.0
91768,11.0
91769,14.0
91770,7.0
91771,15.0
91772,10.0
91773,12.0
91774,12.0
91775,7.0
91776,11.0
91777,5.0
91778,13.0
91779,10.0
91780,8.0
91781,10.0
91782,14.0
91783,10.0
91784,9.0
91785,11.0
91786,9.0
91787,13.0
91788,13.0
91789,9.0
91790,11.0
91791,8.0
91792,7.0
91793,9.0
91794,10.0
91795,16.0
91796,8.0
91797,14.0
91798,9.0
91799,12.0
91800,12.0
91801,9.0
91802,11.0
91803,7.0
91804,8.0
91805,12.0
91806,9.0
91807,6.0
91808,11.0
91809,11.0
91810,13.0
91811,11.0
91812,8.0
91813,8.0
91814,11.0
91815,11.0
91816,10.0
91817,8.0
91818,8.0
91819,7.0
91820,10.0
91821,7.0
91822,11.0
91823,15.0
91824,8.0
91825,9.0
91826,9.0
91827,9.0
91828,9.0
91829,12.0
91830,7.0
91831,10.0
91832,8.0
91833,11.0
91834,10.0
91835,6.0
91836,7.0
91837,10.0
91838,9.0
91839,12.0
91840,8.0
91841,10.0
91842,8.0
91843,12.0
91844,6.0
91845,13.0
91846,11.0
91847,7.0
91848,10.0
91849,13.0
91850,10.0
91851,11.0
91852,15.0
91853,10.0
91854,8.0
91855,10.0
91856,9.0
91857,9.0
91858,10.0
91859,10.0
91860,9.0
91861,7.0
91862,9.0
91863,8.0
91864,5.0
91865,14.0
91866,8.0
91867,9.0
91868,10.0
91869,10.0
91870,11.0
91871,12.0
91872,6.0
91873,12.0
91874,11.0
91875,7.0
91876,9.0
91877,9.0
91878,12.0
91879,7.0
91880,13.0
91881,10.0
91882,17.0
91883,15.0
91884,10.0
91885,7.0
91886,6.0
91887,8.0
91888,9.0
91889,13.0
91890,12.0
91891,14.0
91892,6.0
91893,8.0
91894,8.0
91895,12.0
91896,10.0
91897,13.0
91898,10.0
91899,12.0
91900,8.0
91901,9.0
91902,8.0
91903,8.0
91904,10.0
91905,14.0
91906,18.0
91907,12.0
91908,11.0
91909,8.0
91910,16.0
91911,11.0
91912,8.0
91913,9.0
91914,8.0
91915,10.0
91916,10.0
91917,13.0
91918,7.0
91919,9.0
91920,8.0
91921,11.0
91922,14.0
91923,6.0
91924,12.0
91925,11.0
91926,14.0
91927,11.0
91928,8.0
91929,10.0
91930,10.0
91931,14.0
91932,11.0
91933,8.0
91934,10.0
91935,10.0
91936,12.0
91937,12.0
91938,12.0
91939,9.0
91940,14.0
91941,12.0
91942,11.0
91943,13.0
91944,8.0
91945,11.0
91946,10.0
91947,12.0
91948,10.0
91949,11.0
91950,11.0
91951,7.0
91952,8.0
91953,10.0
91954,13.0
91955,6.0
91956,9.0
91957,13.0
91958,9.0
91959,8.0
91960,9.0
91961,9.0
91962,9.0
91963,10.0
91964,11.0
91965,14.0
91966,13.0
91967,8.0
91968,13.0
91969,7.0
91970,10.0
91971,14.0
91972,10.0
91973,14.0
91974,10.0
91975,8.0
91976,11.0
91977,11.0
91978,9.0
91979,9.0
91980,8.0
91981,9.0
91982,10.0
91983,8.0
91984,7.0
91985,7.0
91986,10.0
91987,9.0
91988,8.0
91989,10.0
91990,10.0
91991,8.0
91992,11.0
91993,16.0
91994,5.0
91995,10.0
91996,10.0
91997,11.0
91998,9.0
91999,11.0
92000,9.0
92001,14.0
92002,10.0
92003,11.0
92004,10.0
92005,7.0
92006,10.0
92007,11.0
92008,11.0
92009,9.0
92010,8.0
92011,9.0
92012,11.0
92013,9.0
92014,9.0
92015,7.0
92016,11.0
92017,8.0
92018,16.0
92019,10.0
92020,10.0
92021,9.0
92022,10.0
92023,11.0
92024,13.0
92025,17.0
92026,10.0
92027,6.0
92028,7.0
92029,12.0
92030,12.0
92031,8.0
92032,8.0
92033,10.0
92034,8.0
92035,10.0
92036,11.0
92037,8.0
92038,8.0
92039,10.0
92040,9.0
92041,9.0
92042,10.0
92043,12.0
92044,9.0
92045,6.0
92046,18.0
92047,11.0
92048,9.0
92049,9.0
92050,11.0
92051,8.0
92052,13.0
92053,12.0
92054,7.0
92055,10.0
92056,12.0
92057,11.0
92058,18.0
92059,8.0
92060,10.0
92061,9.0
92062,9.0
92063,8.0
92064,15.0
92065,11.0
92066,11.0
92067,6.0
92068,12.0
92069,10.0
92070,13.0
92071,13.0
92072,9.0
92073,7.0
92074,12.0
92075,10.0
92076,12.0
92077,9.0
92078,12.0
92079,10.0
92080,8.0
92081,10.0
92082,12.0
92083,11.0
92084,11.0
92085,9.0
92086,12.0
92087,6.0
92088,8.0
92089,9.0
92090,17.0
92091,6.0
92092,9.0
92093,8.0
92094,9.0
92095,10.0
92096,12.0
92097,14.0
92098,8.0
92099,9.0
92100,12.0
92101,10.0
92102,12.0
92103,6.0
92104,13.0
92105,8.0
92106,13.0
92107,6.0
92108,10.0
92109,14.0
92110,8.0
92111,11.0
92112,6.0
92113,7.0
92114,11.0
92115,10.0
92116,11.0
92117,10.0
92118,12.0
92119,6.0
92120,6.0
92121,10.0
92122,10.0
92123,10.0
92124,12.0
92125,13.0
92126,8.0
92127,8.0
92128,6.0
92129,8.0
92130,8.0
92131,8.0
92132,9.0
92133,8.0
92134,14.0
92135,6.0
92136,9.0
92137,8.0
92138,7.0
92139,12.0
92140,7.0
92141,7.0
92142,11.0
92143,8.0
92144,8.0
92145,11.0
92146,9.0
92147,8.0
92148,10.0
92149,15.0
92150,10.0
92151,10.0
92152,15.0
92153,9.0
92154,15.0
92155,17.0
92156,10.0
92157,9.0
92158,10.0
92159,13.0
92160,8.0
92161,16.0
92162,7.0
92163,12.0
92164,10.0
92165,13.0
92166,11.0
92167,17.0
92168,8.0
92169,13.0
92170,9.0
92171,13.0
92172,9.0
92173,10.0
92174,11.0
92175,8.0
92176,9.0
92177,10.0
92178,14.0
92179,11.0
92180,9.0
92181,10.0
92182,10.0
92183,8.0
92184,13.0
92185,14.0
92186,14.0
92187,13.0
92188,7.0
92189,6.0
92190,9.0
92191,9.0
92192,12.0
92193,7.0
92194,9.0
92195,6.0
92196,10.0
92197,8.0
92198,10.0
92199,9.0
92200,14.0
92201,12.0
92202,9.0
92203,10.0
92204,11.0
92205,9.0
92206,12.0
92207,11.0
92208,6.0
92209,9.0
92210,10.0
92211,9.0
92212,9.0
92213,13.0
92214,10.0
92215,11.0
92216,11.0
92217,6.0
92218,7.0
92219,9.0
92220,10.0
92221,10.0
92222,11.0
92223,8.0
92224,11.0
92225,10.0
92226,9.0
92227,11.0
92228,12.0
92229,7.0
92230,11.0
92231,10.0
92232,18.0
92233,16.0
92234,6.0
92235,11.0
92236,12.0
92237,10.0
92238,9.0
92239,7.0
92240,11.0
92241,9.0
92242,12.0
92243,10.0
92244,13.0
92245,9.0
92246,10.0
92247,14.0
92248,9.0
92249,8.0
92250,10.0
92251,10.0
92252,10.0
92253,7.0
92254,6.0
92255,9.0
92256,9.0
92257,13.0
92258,11.0
92259,10.0
92260,12.0
92261,11.0
92262,10.0
92263,15.0
92264,10.0
92265,9.0
92266,10.0
92267,8.0
92268,12.0
92269,13.0
92270,8.0
92271,8.0
92272,13.0
92273,13.0
92274,13.0
92275,19.0
92276,11.0
92277,9.0
92278,13.0
92279,10.0
92280,6.0
92281,15.0
92282,11.0
92283,9.0
92284,8.0
92285,9.0
92286,10.0
92287,11.0
92288,6.0
92289,8.0
92290,7.0
92291,7.0
92292,9.0
92293,10.0
92294,15.0
92295,11.0
92296,11.0
92297,7.0
92298,13.0
92299,11.0
92300,10.0
92301,9.0
92302,6.0
92303,10.0
92304,12.0
92305,8.0
92306,17.0
92307,9.0
92308,12.0
92309,11.0
92310,13.0
92311,5.0
92312,12.0
92313,10.0
92314,12.0
92315,10.0
92316,7.0
92317,7.0
92318,8.0
92319,6.0
92320,6.0
92321,9.0
92322,9.0
92323,8.0
92324,12.0
92325,10.0
92326,8.0
92327,11.0
92328,8.0
92329,8.0
92330,9.0
92331,9.0
92332,12.0
92333,12.0
92334,12.0
92335,10.0
92336,8.0
92337,5.0
92338,12.0
92339,9.0
92340,9.0
92341,7.0
92342,18.0
92343,8.0
92344,7.0
92345,8.0
92346,9.0
92347,12.0
92348,13.0
92349,9.0
92350,7.0
92351,13.0
92352,10.0
92353,10.0
92354,9.0
92355,14.0
92356,7.0
92357,10.0
92358,10.0
92359,10.0
92360,13.0
92361,13.0
92362,12.0
92363,12.0
92364,8.0
92365,11.0
92366,10.0
92367,9.0
92368,13.0
92369,9.0
92370,11.0
92371,10.0
92372,11.0
92373,11.0
92374,6.0
92375,7.0
92376,11.0
92377,15.0
92378,11.0
92379,13.0
92380,9.0
92381,6.0
92382,10.0
92383,15.0
92384,14.0
92385,8.0
92386,10.0
92387,7.0
92388,7.0
92389,7.0
92390,8.0
92391,10.0
92392,10.0
92393,6.0
92394,6.0
92395,16.0
92396,7.0
92397,15.0
92398,10.0
92399,7.0
92400,12.0
92401,9.0
92402,6.0
92403,9.0
92404,9.0
92405,14.0
92406,13.0
92407,6.0
92408,9.0
92409,12.0
92410,10.0
92411,10.0
92412,13.0
92413,10.0
92414,11.0
92415,8.0
92416,11.0
92417,11.0
92418,12.0
92419,13.0
92420,11.0
92421,11.0
92422,8.0
92423,22.0
92424,11.0
92425,7.0
92426,10.0
92427,11.0
92428,11.0
92429,12.0
92430,10.0
92431,14.0
92432,13.0
92433,10.0
92434,9.0
92435,10.0
92436,10.0
92437,5.0
92438,15.0
92439,8.0
92440,6.0
92441,10.0
92442,9.0
92443,12.0
92444,11.0
92445,8.0
92446,9.0
92447,8.0
92448,9.0
92449,9.0
92450,19.0
92451,5.0
92452,11.0
92453,9.0
92454,12.0
92455,12.0
92456,10.0
92457,10.0
92458,10.0
92459,9.0
92460,10.0
92461,10.0
92462,12.0
92463,13.0
92464,11.0
92465,9.0
92466,14.0
92467,15.0
92468,10.0
92469,10.0
92470,11.0
92471,8.0
92472,11.0
92473,10.0
92474,12.0
92475,10.0
92476,9.0
92477,9.0
92478,14.0
92479,8.0
92480,10.0
92481,9.0
92482,12.0
92483,8.0
92484,10.0
92485,11.0
92486,15.0
92487,11.0
92488,8.0
92489,10.0
92490,10.0
92491,10.0
92492,12.0
92493,7.0
92494,15.0
92495,8.0
92496,6.0
92497,10.0
92498,6.0
92499,7.0
92500,9.0
92501,7.0
92502,12.0
92503,11.0
92504,10.0
92505,10.0
92506,13.0
92507,10.0
92508,12.0
92509,10.0
92510,11.0
92511,15.0
92512,15.0
92513,9.0
92514,9.0
92515,19.0
92516,6.0
92517,8.0
92518,8.0
92519,10.0
92520,9.0
92521,9.0
92522,11.0
92523,8.0
92524,13.0
92525,10.0
92526,11.0
92527,10.0
92528,9.0
92529,11.0
92530,12.0
92531,8.0
92532,8.0
92533,7.0
92534,13.0
92535,12.0
92536,10.0
92537,11.0
92538,7.0
92539,11.0
92540,10.0
92541,11.0
92542,11.0
92543,17.0
92544,11.0
92545,12.0
92546,12.0
92547,10.0
92548,5.0
92549,10.0
92550,11.0
92551,11.0
92552,11.0
92553,9.0
92554,8.0
92555,11.0
92556,10.0
92557,12.0
92558,13.0
92559,11.0
92560,16.0
92561,11.0
92562,10.0
92563,11.0
92564,12.0
92565,8.0
92566,11.0
92567,10.0
92568,12.0
92569,8.0
92570,7.0
92571,17.0
92572,11.0
92573,10.0
92574,10.0
92575,6.0
92576,9.0
92577,11.0
92578,9.0
92579,7.0
92580,8.0
92581,12.0
92582,11.0
92583,9.0
92584,6.0
92585,10.0
92586,7.0
92587,10.0
92588,11.0
92589,14.0
92590,10.0
92591,14.0
92592,11.0
92593,10.0
92594,16.0
92595,10.0
92596,11.0
92597,11.0
92598,8.0
92599,10.0
92600,7.0
92601,12.0
92602,7.0
92603,9.0
92604,8.0
92605,5.0
92606,15.0
92607,7.0
92608,11.0
92609,9.0
92610,13.0
92611,12.0
92612,8.0
